Id,Odonimo,Codvia,Lunghezza,Data rilievo,Tecnico incaricato,ID Pianta,Specie,Sito Impianto,Lat,Log,h (m),Diametro (cm),Dist. sede stradale (m),Dist. marciapiede (m),CPC,Cod. lavorazione/elenco prezzi,Note,Data lav. F1,Cod. lavorazione - F2,Lavori - F2,Prezzo F2,Data lav. F2,Cod. lavorazione - F3,Lavori - F3,Prezzo F3,Data lav. F3,Cod. lavorazione - F4,Lavori - F4,Prezzo F4,Data lav. F4,Descrizione,Unità di misura,Prezzo Unitario,UPL,Quartiere,Circoscrizione,,,tipo_foglia,# Primavera, # Estate,# Autunno,# Inverno,foto,descrizione cpc,geouri
ALB_357,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,099,Ficus microcarpa,Aiuola pedonale,38.143645,13.359867,12,60,,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,19199.77,19591.60,19199.77,18612.02,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143645,13.359867"
ALB_358,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,100,Ficus microcarpa,Aiuola pedonale,38.143628,13.359756,12,59,,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,18784.81,19168.18,18784.81,18209.77,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143628,13.359756"
ALB_359,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,101,Ficus microcarpa,Aiuola pedonale,38.143604,13.359595,12,73,,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,24775.31,25280.92,24775.31,24016.88,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143604,13.359595"
ALB_360,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,102,Ficus microcarpa,Cercine,38.143581,13.359311,12,58,,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,18371.97,18746.91,18371.97,17809.56,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143581,13.359311"
ALB_361,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,103,Ficus microcarpa,Cercine,38.143555,13.359161,12,53,,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,16340.22,16673.69,16340.22,15840.01,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143555,13.359161"
ALB_362,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,104,Ficus microcarpa,Cercine,38.143537,13.359032,12,52,,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,15940.56,16265.88,15940.56,15452.59,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143537,13.359032"
ALB_363,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,105,Ficus microcarpa,Cercine,38.143499,13.358764,12,50,,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,15148.17,15457.32,15148.17,14684.45,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143499,13.358764"
ALB_364,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,106,Ficus microcarpa,Aiuola pedonale,38.143484,13.358655,12,48,,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,14365.24,14658.41,14365.24,13925.49,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143484,13.358655"
ALB_365,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,107,Ficus microcarpa,Aiuola pedonale,38.143472,13.358553,12,48,,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,14365.24,14658.41,14365.24,13925.49,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143472,13.358553"
ALB_366,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,108,Ficus microcarpa,Cercine,38.143454,13.358427,12,50,,,C/D,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,5346.41,5455.53,5346.41,5182.75,img/albero.png,"Elevata - Difetti gravi che riducono drasticamente il fattore di sicurezza. Devono essere dettagliati interventi di riduzione del rischio, compatibili con buone pratiche.","geo:38.143454,13.358427"
ALB_367,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,109,Ficus microcarpa,Cercine,38.143440,13.358265,12,58,,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,18371.97,18746.91,18371.97,17809.56,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.14344,13.358265"
ALB_368,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,110,Ficus microcarpa,Cercine,38.143420,13.358096,12,50,,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,15148.17,15457.32,15148.17,14684.45,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.14342,13.358096"
ALB_369,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,111,Ficus microcarpa,Cercine,38.143394,13.357949,12,49,,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,14755.51,15056.64,14755.51,14303.81,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143394,13.357949"
ALB_370,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,112,Ficus microcarpa,Cercine,38.143375,13.357799,12,50,,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,15148.17,15457.32,15148.17,14684.45,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143375,13.357799"
ALB_371,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,113,Ficus magnoloides,Cercine,38.143252,13.357106,15,300,3,1,C,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,706180.61,743348.01,728481.05,706180.61,img/albero.png,Moderata - Difetti significativi che riducono sensibilmente il fattore di sicurezza. Controlli visivi e indagini strumentali regolari (max ogni 2 anni). Si possono intervenire con trattamenti colturali per ridurre la pericolosità.,"geo:38.143252,13.357106"
ALB_372,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,114,Ficus magnoloides,Cercine,38.143232,13.357037,15,300,3,1,C,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,706180.61,743348.01,728481.05,706180.61,img/albero.png,Moderata - Difetti significativi che riducono sensibilmente il fattore di sicurezza. Controlli visivi e indagini strumentali regolari (max ogni 2 anni). Si possono intervenire con trattamenti colturali per ridurre la pericolosità.,"geo:38.143232,13.357037"
ALB_373,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,115,Ficus magnoloides,Cercine,38.143208,13.356983,15,300,3,1,C,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,706180.61,743348.01,728481.05,706180.61,img/albero.png,Moderata - Difetti significativi che riducono sensibilmente il fattore di sicurezza. Controlli visivi e indagini strumentali regolari (max ogni 2 anni). Si possono intervenire con trattamenti colturali per ridurre la pericolosità.,"geo:38.143208,13.356983"
ALB_374,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,116,Ficus magnoloides,Cercine,38.143180,13.356937,15,300,3,1,C/D,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,302648.83,318577.72,312206.17,302648.83,img/albero.png,"Elevata - Difetti gravi che riducono drasticamente il fattore di sicurezza. Devono essere dettagliati interventi di riduzione del rischio, compatibili con buone pratiche.","geo:38.14318,13.356937"
ALB_375,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_376,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_377,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_378,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_379,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_380,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_381,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_382,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_383,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_384,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_385,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_386,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_387,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_388,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_389,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_390,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_391,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_392,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_393,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_394,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_395,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_396,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_397,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_398,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_399,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_400,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_401,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_402,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_403,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_404,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_405,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_406,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_407,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_408,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_409,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_410,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_411,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_412,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_413,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_414,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_415,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_416,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_417,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_418,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_419,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_420,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_421,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_422,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_423,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_424,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_425,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_426,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_427,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_428,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_429,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_430,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_431,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_432,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_433,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_434,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_435,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_436,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_437,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_438,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_439,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_440,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_441,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_442,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_443,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_444,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_445,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_446,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_447,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_448,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_449,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_450,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_451,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_452,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_453,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_454,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_455,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_456,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_457,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_458,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_459,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_460,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_461,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_462,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_463,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_464,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_465,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_466,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_467,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_468,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_469,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_470,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_471,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_472,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_473,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_474,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_475,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_476,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_477,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_478,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_479,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_480,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_481,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_482,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_483,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_484,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_485,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_486,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_487,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_488,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_489,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_490,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_491,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_492,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_493,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_494,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
ALB_495,Viale Michelangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,img/albero.png,,
